Node_1_Ortholog_group_ID,Node2_Ortholog_group_ID,Layer,S_typhi_strain_CT18_EIP,S_choleraesuis_SC_B67_EIP,S_dublin_CT_02021853_EIP,S_gallinarum_287/91_EIP,S_paratyphi_A_ATCC_9150_EIP,S_agona_SL483_GIP,S_enteritidis_P125109_GIP,S_heidelberg_SL476_GIP,S_newport_SL254_GIP,S_typhimurium_LT2_GIP,S_typhimurium_SL1344_GIP
687,1200,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
687,699,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
687,248,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
687,1538,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
687,51,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
687,3420,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
710,1478,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
710,2078,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
710,3898,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
710,2276,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
710,2563,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
710,3466,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
710,1750,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
710,3216,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
710,1845,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
760,3270,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
760,2984,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
760,230,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
760,2962,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
760,2532,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
760,760,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
760,1553,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
760,92,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
760,1800,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
771,2629,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
771,3217,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
771,2019,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
771,3536,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
771,4170,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
771,4110,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
773,717,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
773,773,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
773,313,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
773,231,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
773,2489,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
773,3056,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
773,2212,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
773,111,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
773,1635,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
773,561,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
773,1686,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
773,1728,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
773,4110,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
773,2918,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
773,770,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
773,2437,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
773,2983,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
786,1845,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
786,2201,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
786,1641,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
786,234,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
791,3383,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
791,1853,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
791,1226,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
791,126,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
791,376,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
791,2222,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
791,4039,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
791,2272,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
791,791,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
813,665,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
813,1888,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
813,8,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
813,3575,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
820,820,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
820,1832,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
846,846,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
848,2902,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
848,1182,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
848,229,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
848,3143,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
848,479,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
848,2846,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
848,1562,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
848,914,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
848,3007,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
848,2882,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
848,848,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
848,934,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
848,185,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
848,1172,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
848,899,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
848,886,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
848,43,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
848,2598,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
848,1701,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
848,2033,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
848,2211,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
848,3300,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
856,2613,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
856,2511,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
856,2220,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
856,3238,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
856,856,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
968,2182,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
968,183,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1035,4035,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1035,1952,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1035,189,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1035,3308,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1035,512,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1036,734,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1036,4151,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1036,2413,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1036,2956,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1036,1404,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1036,3297,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1036,1525,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1036,1073,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1036,2526,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1036,3679,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1036,2682,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1036,2067,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1036,1558,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1036,1097,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1036,857,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1036,550,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1036,2739,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1036,1384,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1036,2003,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1036,52,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1036,3365,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1036,2595,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1036,1145,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1119,304,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1119,2726,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1119,2322,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1119,2714,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1119,673,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1140,1385,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1140,2634,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1140,1140,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1145,3125,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1145,3938,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1145,1192,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1145,868,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1145,3726,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1145,1043,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,2633,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,3088,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,4002,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,3322,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,2578,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,3583,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,1200,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,1038,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,2870,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,372,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,330,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,4241,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,1000,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,2776,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,2497,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,3216,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,2570,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,612,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,900,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,1313,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,65,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,3872,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,3138,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,1321,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,4137,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,205,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,420,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,2232,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,686,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,2211,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,3800,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,1760,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,2460,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,473,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,2152,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,954,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,1890,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,2998,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,251,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,295,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,2469,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,572,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,439,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,731,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,1041,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,3846,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,3490,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,2034,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,2936,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,1329,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,120,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,1974,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,447,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,3300,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,3587,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,1373,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,1776,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,673,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,713,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,1103,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,334,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,1300,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,2484,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,3378,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,3777,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,962,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,2387,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,3470,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,2117,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,1457,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,189,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,242,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,3305,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,127,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,1845,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,2201,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1300,1641,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1347,3056,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1347,2212,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1347,111,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1347,3800,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1347,561,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1347,1686,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1347,1728,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1347,1035,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1384,2405,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,200,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,3567,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,4070,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,762,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,103,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,2916,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,3424,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,862,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,3940,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,2981,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,2523,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,401,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,3752,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,763,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,1525,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,22,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,207,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,1148,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,1882,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,1263,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,461,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,550,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,2739,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,1384,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,61,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,2533,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,86,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,515,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,934,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,299,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,2180,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,786,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,1972,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,2298,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,1239,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,526,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,1149,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,1821,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,3650,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,2228,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,1432,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,2252,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,2572,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,2780,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1432,2777,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1470,3261,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1470,830,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1470,1208,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1470,1385,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1470,2634,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1470,1140,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1492,1492,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1492,101,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1492,1266,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1499,3568,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1499,1499,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1529,1155,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1529,1205,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1529,1529,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1529,836,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1529,704,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1529,1583,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1614,762,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1614,103,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1614,2916,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1614,2691,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1614,23,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1614,2336,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1614,2405,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1626,1626,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1626,2890,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1700,2974,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1700,1894,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
1798,511,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2003,862,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2003,2578,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2003,3583,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2003,1200,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2003,3300,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2003,3638,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2003,2076,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2003,2641,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2003,4045,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2053,2615,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2053,420,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2053,3321,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2053,2053,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2053,2411,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2053,729,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2053,1525,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2081,1262,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2081,403,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2092,1258,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2092,165,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2092,2853,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2092,93,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2092,2156,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2092,526,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2092,1149,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2092,262,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2100,2248,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2100,144,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2100,588,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2100,900,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2100,2100,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2100,2342,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2100,15,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2100,478,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2100,3195,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2100,1843,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2100,447,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2100,836,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2100,704,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2100,1583,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2100,830,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2100,1208,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2100,1821,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2100,1431,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2106,2106,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2106,4111,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2106,3522,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2182,4070,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2182,3299,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2182,316,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
2182,1955,Transcriptional_regulatory,1,1,1,1,1,1,1,1,1,1,1
